Timestamp, LinkStatus, FirmwareVersion, Profile, Upstream, Downstream, SNR1, SNR2
1594938852, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594938862, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594938872, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594938882, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594938892, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594938902, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594938912, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594938922, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594938933, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594938943, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594938953, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594938963, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594938973, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594938983, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594938993, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939003, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939014, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594939024, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594939034, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939044, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594939054, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939064, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939074, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939085, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594939095, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939105, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594939115, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939125, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939135, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939145, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939155, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939166, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594939176, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939186, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939196, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939206, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939216, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939226, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594939236, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594939247, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939257, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939267, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939277, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939287, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939297, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939307, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939318, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939328, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939338, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939348, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939358, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594939368, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594939378, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939388, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939399, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594939409, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939419, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939429, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939439, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594939449, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939459, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594939469, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939480, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939490, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939500, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939510, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939520, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939530, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939540, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939551, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939561, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594939571, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939581, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939591, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594939601, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939611, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939621, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939632, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939642, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939652, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939662, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939672, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939682, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939692, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594939702, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939713, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939723, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 13, 18
1594939733, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939743, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939753, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939763, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939773, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594939783, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939794, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939804, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939814, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939824, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939834, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939844, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939854, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939865, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594939875, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939885, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939895, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594939905, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939915, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939925, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594939935, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594939946, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594939956, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939966, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594939976, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594939986, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594939996, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940006, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940017, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940027, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940037, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940047, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 8, 18
1594940057, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940067, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940077, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940087, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940098, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940108, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940118, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940128, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940138, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940148, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940158, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940168, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594940179, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940189, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940199, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940209, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940219, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594940229, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940239, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 9, 18
1594940250, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594940260, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940270, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940280, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940290, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940300, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940310, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940320, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940331, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940341, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940351, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940361, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940371, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940381, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940391, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940401, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940412, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940422, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940432, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940442, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940452, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594940462, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940472, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940483, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940493, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940503, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940513, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940523, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940533, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940543, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940553, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940564, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940574, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940584, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940594, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940604, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940614, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940624, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940634, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940645, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594940655, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940665, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940675, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940685, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594940695, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940705, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 13, 18
1594940716, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594940726, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594940736, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940746, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940756, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940766, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594940776, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940786, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940797, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940807, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940817, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940827, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940837, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594940847, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594940857, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940868, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594940878, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940888, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940898, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940908, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594940918, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594940928, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940938, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940949, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940959, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940969, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594940979, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594940989, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594940999, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941009, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594941019, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941030, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941040, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941050, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941060, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594941070, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941080, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594941090, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594941101, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941111, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941121, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941131, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941141, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 13, 18
1594941151, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941161, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941171, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941182, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941192, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941202, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941212, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941222, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941232, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941242, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941252, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941263, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941273, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941283, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941293, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941303, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594941313, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941323, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 13, 18
1594941334, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941344, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941354, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941364, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594941374, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941384, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941394, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941404, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941415, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594941425, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941435, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941445, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941455, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941465, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941475, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941485, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941496, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941506, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941516, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941526, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941536, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941546, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941556, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941567, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 12, 18
1594941577, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941587, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594941597, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 10, 18
1594941607, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941617, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941627, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941637, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941648, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941658, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941668, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941678, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941688, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941698, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 4, 18
1594941708, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941718, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941729, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941739, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941749, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941759, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 14, 18
1594941769, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941779, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941789, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941800, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941810, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 11, 18
1594941820, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941830, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941840, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941850, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 16, 18
1594941860, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941870, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941881, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941891, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941901, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941911, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941921, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594941931, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941941, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594941951, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594941962, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941972, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594941982, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
