Unixtime, RawVoltage, boardtemp, Lat, Long, Alt, Speed, Course, Satelites, SecondsToFix, hAccuracy, vAccuracy, DateTime, CalcVoltage, CalcLat, CalcLong,
1604459829, 102, 20, 513870321, -4081103, 24, 6, 28, 6, 1, 28035, 45473, 2020-11-04 03:17:09, 3.6, 51.3870321, -0.4081103, 
1604459892, 102, 20, 513868595, -4080941, 3, 6, 15, 6, 4, 35119, 74544, 2020-11-04 03:18:12, 3.6, 51.3868595, -0.4080941, 
1604459948, 102, 20, 513868868, -4079579, 25, 1, 7, 6, 0, 27288, 41841, 2020-11-04 03:19:08, 3.6, 51.3868868, -0.4079579, 
1604460009, 102, 20, 513869155, -4078707, 36, 4, 33, 6, 1, 24197, 35032, 2020-11-04 03:20:09, 3.6, 51.3869155, -0.4078707, 
1604460068, 102, 19, 513869174, -4079078, 42, 3, 200, 5, 0, 38146, 56966, 2020-11-04 03:21:08, 3.6, 51.3869174, -0.4079078, 
1604460128, 102, 20, 513868281, -4083142, -43, 2, 4, 5, 1, 38935, 65518, 2020-11-04 03:22:08, 3.6, 51.3868281, -0.4083142, 
1604460189, 102, 19, 513869185, -4081323, -6, 7, 19, 6, 1, 20925, 32321, 2020-11-04 03:23:09, 3.6, 51.3869185, -0.4081323, 
1604460249, 102, 20, 513868658, -4080365, 2, 1, 19, 7, 1, 14290, 31947, 2020-11-04 03:24:09, 3.6, 51.3868658, -0.4080365, 
1604460309, 102, 20, 513868786, -4081234, 6, 3, 4, 6, 1, 17086, 24683, 2020-11-04 03:25:09, 3.6, 51.3868786, -0.4081234, 
1604460370, 101, 19, 513870176, -4081126, 18, 5, 233, 4, 2, 70002, 66310, 2020-11-04 03:26:10, 3.5941176470588236, 51.3870176, -0.4081126, 
1604460428, 101, 20, 513868821, -4081702, 0, 22, 15, 5, 0, 53602, 55428, 2020-11-04 03:27:08, 3.5941176470588236, 51.3868821, -0.4081702, 
1604460488, 101, 20, 513869095, -4079994, 27, 3, 0, 6, 0, 30358, 49023, 2020-11-04 03:28:08, 3.5941176470588236, 51.3869095, -0.4079994, 
1604460551, 101, 19, 513870019, -4081533, 18, 0, 5, 7, 3, 37360, 70535, 2020-11-04 03:29:11, 3.5941176470588236, 51.3870019, -0.4081533, 
1604460621, 101, 20, 513869173, -4079660, 41, 4, 203, 7, 14, 43749, 84950, 2020-11-04 03:30:21, 3.5941176470588236, 51.3869173, -0.407966, 
1604460669, 101, 20, 513867474, -4078921, -4, 9, 203, 7, 1, 24760, 43905, 2020-11-04 03:31:09, 3.5941176470588236, 51.3867474, -0.4078921, 
1604460728, 102, 19, 513868711, -4079872, -11, 3, 0, 6, 1, 33442, 61262, 2020-11-04 03:32:08, 3.6, 51.3868711, -0.4079872, 
1604460788, 101, 20, 513868219, -4080213, -6, 6, 13, 7, 0, 27399, 48314, 2020-11-04 03:33:08, 3.5941176470588236, 51.3868219, -0.4080213, 
1604460848, 101, 20, 513869201, -4080333, 17, 9, 27, 7, 0, 26232, 37660, 2020-11-04 03:34:08, 3.5941176470588236, 51.3869201, -0.4080333, 
1604460908, 102, 20, 513869241, -4079636, -1, 3, 10, 6, 0, 28270, 39692, 2020-11-04 03:35:08, 3.6, 51.3869241, -0.4079636, 
1604460974, 101, 20, 513867666, -4080393, -13, 6, 5, 6, 6, 49905, 54710, 2020-11-04 03:36:14, 3.5941176470588236, 51.3867666, -0.4080393, 
1604461028, 101, 20, 513869976, -4078710, -10, 5, 17, 7, 0, 38471, 58327, 2020-11-04 03:37:08, 3.5941176470588236, 51.3869976, -0.407871, 
1604461088, 101, 20, 513869349, -4080542, 23, 12, 1, 7, 0, 26024, 40342, 2020-11-04 03:38:08, 3.5941176470588236, 51.3869349, -0.4080542, 
1604461217, 102, 20, 513865181, -4079764, -53, 12, 5, 4, 10, 68258, 71578, 2020-11-04 03:40:17, 3.6, 51.3865181, -0.4079764, 
1604461270, 101, 20, 513871256, -4082913, 40, 14, 254, 5, 3, 46984, 57655, 2020-11-04 03:41:10, 3.5941176470588236, 51.3871256, -0.4082913, 
1604461329, 101, 19, 513869049, -4080168, 34, 8, 0, 4, 1, 32500, 93025, 2020-11-04 03:42:09, 3.5941176470588236, 51.3869049, -0.4080168, 
1604461389, 101, 20, 513869614, -4080768, 12, 1, 225, 5, 2, 39452, 60432, 2020-11-04 03:43:09, 3.5941176470588236, 51.3869614, -0.4080768, 
1604461448, 102, 20, 513868677, -4080193, -33, 1, 246, 5, 0, 28360, 56695, 2020-11-04 03:44:08, 3.6, 51.3868677, -0.4080193, 
1604461509, 101, 19, 513868136, -4079847, -29, 4, 1, 7, 1, 32491, 52147, 2020-11-04 03:45:09, 3.5941176470588236, 51.3868136, -0.4079847, 
1604461570, 101, 19, 513870424, -4080355, 31, 4, 0, 5, 2, 47271, 78323, 2020-11-04 03:46:10, 3.5941176470588236, 51.3870424, -0.4080355, 
1604461629, 101, 20, 513868007, -4080085, -17, 6, 3, 5, 1, 41299, 72880, 2020-11-04 03:47:09, 3.5941176470588236, 51.3868007, -0.4080085, 
1604461689, 101, 19, 513869156, -4081084, 10, 18, 16, 5, 1, 42572, 67242, 2020-11-04 03:48:09, 3.5941176470588236, 51.3869156, -0.4081084, 
1604461767, 101, 20, 513867174, -4080337, -28, 4, 5, 5, 20, 59310, 75820, 2020-11-04 03:49:27, 3.5941176470588236, 51.3867174, -0.4080337, 
1604461820, 101, 20, 513867875, -4080761, -29, 5, 3, 6, 12, 62739, 76391, 2020-11-04 03:50:20, 3.5941176470588236, 51.3867875, -0.4080761, 
1604461869, 101, 20, 513869596, -4081255, 15, 5, 2, 7, 1, 28476, 36319, 2020-11-04 03:51:09, 3.5941176470588236, 51.3869596, -0.4081255, 
1604461929, 101, 19, 513869418, -4081032, 9, 7, 1, 7, 1, 17438, 31011, 2020-11-04 03:52:09, 3.5941176470588236, 51.3869418, -0.4081032, 
1604461989, 101, 19, 513868635, -4080499, 0, 4, 1, 7, 1, 19029, 28964, 2020-11-04 03:53:09, 3.5941176470588236, 51.3868635, -0.4080499, 
1604462048, 101, 20, 513869072, -4080391, 8, 11, 15, 7, 0, 18153, 26878, 2020-11-04 03:54:08, 3.5941176470588236, 51.3869072, -0.4080391, 
1604462108, 101, 20, 513869492, -4079904, 19, 11, 33, 7, 0, 23577, 31108, 2020-11-04 03:55:08, 3.5941176470588236, 51.3869492, -0.4079904, 
1604462170, 101, 19, 513870367, -4080863, 14, 4, 14, 6, 2, 61726, 55727, 2020-11-04 03:56:10, 3.5941176470588236, 51.3870367, -0.4080863, 
1604462236, 100, 20, 513869674, -4080596, 13, 2, 37, 6, 8, 53513, 36276, 2020-11-04 03:57:16, 3.588235294117647, 51.3869674, -0.4080596, 
1604462289, 101, 20, 513869592, -4079855, 15, 8, 11, 7, 1, 29288, 27933, 2020-11-04 03:58:09, 3.5941176470588236, 51.3869592, -0.4079855, 
1604462349, 101, 20, 513869834, -4079904, 20, 10, 14, 7, 1, 20932, 21658, 2020-11-04 03:59:09, 3.5941176470588236, 51.3869834, -0.4079904, 
1604462433, 101, 20, 513867730, -4080396, -6, 2, 0, 6, 25, 54007, 34282, 2020-11-04 04:00:33, 3.5941176470588236, 51.386773, -0.4080396, 
1604462468, 101, 20, 513869179, -4080576, 5, 0, 9, 9, 0, 13116, 13309, 2020-11-04 04:01:08, 3.5941176470588236, 51.3869179, -0.4080576, 
1604462528, 101, 20, 513868403, -4080458, 9, 0, 27, 9, 0, 10425, 14699, 2020-11-04 04:02:08, 3.5941176470588236, 51.3868403, -0.4080458, 
1604462588, 100, 20, 513869062, -4080811, 9, 0, 3, 9, 0, 11123, 11810, 2020-11-04 04:03:08, 3.588235294117647, 51.3869062, -0.4080811, 
1604462648, 101, 20, 513868459, -4080668, 9, 1, 10, 9, 0, 12280, 15238, 2020-11-04 04:04:08, 3.5941176470588236, 51.3868459, -0.4080668, 
1604462708, 100, 19, 513868852, -4080846, 3, 0, 254, 9, 1, 18067, 20631, 2020-11-04 04:05:08, 3.588235294117647, 51.3868852, -0.4080846, 
1604462768, 101, 19, 513868089, -4080470, 1, 0, 5, 9, 0, 20081, 22789, 2020-11-04 04:06:08, 3.5941176470588236, 51.3868089, -0.408047, 
1604462828, 101, 20, 513868551, -4080858, 2, 10, 2, 9, 1, 26266, 23104, 2020-11-04 04:07:08, 3.5941176470588236, 51.3868551, -0.4080858, 
1604462888, 100, 19, 513867504, -4080562, 4, 0, 255, 9, 1, 19263, 22413, 2020-11-04 04:08:08, 3.588235294117647, 51.3867504, -0.4080562, 
1604462948, 101, 20, 513868469, -4080544, 15, 0, 0, 9, 1, 22286, 26402, 2020-11-04 04:09:08, 3.5941176470588236, 51.3868469, -0.4080544, 
1604463008, 100, 20, 513868679, -4080625, 0, 3, 253, 9, 0, 29099, 26419, 2020-11-04 04:10:08, 3.588235294117647, 51.3868679, -0.4080625, 
1604463068, 101, 19, 513868380, -4080566, 0, 6, 7, 9, 0, 36738, 32627, 2020-11-04 04:11:08, 3.5941176470588236, 51.386838, -0.4080566, 
1604463128, 100, 20, 513868403, -4080662, 14, 0, 0, 9, 0, 27834, 25649, 2020-11-04 04:12:08, 3.588235294117647, 51.3868403, -0.4080662, 
1604463188, 101, 19, 513867328, -4080366, 8, 2, 10, 8, 1, 47235, 29716, 2020-11-04 04:13:08, 3.5941176470588236, 51.3867328, -0.4080366, 
1604463248, 100, 19, 513867772, -4080453, 9, 1, 1, 7, 1, 32034, 25867, 2020-11-04 04:14:08, 3.588235294117647, 51.3867772, -0.4080453, 
1604463308, 100, 19, 513867508, -4080388, 6, 0, 3, 8, 0, 26011, 26837, 2020-11-04 04:15:08, 3.588235294117647, 51.3867508, -0.4080388, 
1604463368, 100, 20, 513868315, -4081303, 14, 4, 13, 8, 1, 55943, 37772, 2020-11-04 04:16:08, 3.588235294117647, 51.3868315, -0.4081303, 
1604463428, 100, 19, 513867679, -4080211, 5, 5, 208, 9, 0, 34930, 27171, 2020-11-04 04:17:08, 3.588235294117647, 51.3867679, -0.4080211, 
1604463488, 100, 19, 513869398, -4080459, 17, 23, 5, 6, 1, 76267, 50069, 2020-11-04 04:18:08, 3.588235294117647, 51.3869398, -0.4080459, 
1604463548, 100, 19, 513868820, -4080301, 19, 2, 46, 8, 1, 67139, 61465, 2020-11-04 04:19:08, 3.588235294117647, 51.386882, -0.4080301, 
1604463625, 100, 19, 513867458, -4080628, 17, 8, 0, 9, 18, 73606, 50819, 2020-11-04 04:20:25, 3.588235294117647, 51.3867458, -0.4080628, 
1604463668, 100, 20, 513867579, -4079597, -2, 4, 14, 9, 1, 55234, 50791, 2020-11-04 04:21:08, 3.588235294117647, 51.3867579, -0.4079597, 
1604463728, 100, 20, 513869055, -4081437, 33, 0, 252, 9, 0, 36886, 38477, 2020-11-04 04:22:08, 3.588235294117647, 51.3869055, -0.4081437, 
1604463788, 100, 19, 513868584, -4080705, 11, 7, 214, 8, 0, 28734, 26887, 2020-11-04 04:23:08, 3.588235294117647, 51.3868584, -0.4080705, 
1604463848, 100, 20, 513869985, -4080418, 12, 1, 2, 8, 0, 31299, 23014, 2020-11-04 04:24:08, 3.588235294117647, 51.3869985, -0.4080418, 
1604463908, 100, 20, 513869733, -4080785, 31, 2, 24, 7, 0, 49872, 39099, 2020-11-04 04:25:08, 3.588235294117647, 51.3869733, -0.4080785, 
1604463968, 100, 20, 513869021, -4079928, 24, 16, 1, 7, 0, 48005, 31247, 2020-11-04 04:26:08, 3.588235294117647, 51.3869021, -0.4079928, 
1604464028, 100, 20, 513868311, -4079326, 36, 7, 0, 8, 0, 34815, 27814, 2020-11-04 04:27:08, 3.588235294117647, 51.3868311, -0.4079326, 
1604464088, 100, 20, 513868020, -4078962, 32, 6, 0, 7, 0, 39259, 38550, 2020-11-04 04:28:08, 3.588235294117647, 51.386802, -0.4078962, 
1604464148, 100, 19, 513868308, -4080287, 23, 16, 5, 6, 1, 45565, 30576, 2020-11-04 04:29:08, 3.588235294117647, 51.3868308, -0.4080287, 
1604464208, 100, 19, 513870616, -4080633, 22, 9, 6, 8, 0, 42553, 32233, 2020-11-04 04:30:08, 3.588235294117647, 51.3870616, -0.4080633, 
1604464268, 100, 20, 513869163, -4080787, 26, 5, 6, 7, 1, 57408, 36811, 2020-11-04 04:31:08, 3.588235294117647, 51.3869163, -0.4080787, 
1604464328, 100, 19, 513867372, -4080027, 8, 4, 4, 8, 1, 38241, 21859, 2020-11-04 04:32:08, 3.588235294117647, 51.3867372, -0.4080027, 
1604464388, 100, 20, 513869801, -4080864, 4, 2, 5, 7, 1, 32103, 22705, 2020-11-04 04:33:08, 3.588235294117647, 51.3869801, -0.4080864, 
1604464448, 100, 19, 513867828, -4079716, 6, 1, 255, 7, 1, 28264, 22157, 2020-11-04 04:34:08, 3.588235294117647, 51.3867828, -0.4079716, 
1604464508, 100, 19, 513868206, -4079907, 12, 0, 13, 7, 0, 33964, 32795, 2020-11-04 04:35:08, 3.588235294117647, 51.3868206, -0.4079907, 
1604464569, 100, 20, 513869522, -4080324, 22, 3, 246, 7, 2, 67630, 67106, 2020-11-04 04:36:09, 3.588235294117647, 51.3869522, -0.4080324, 
1604464635, 100, 20, 513871545, -4081443, 36, 4, 12, 6, 8, 77610, 55718, 2020-11-04 04:37:15, 3.588235294117647, 51.3871545, -0.4081443, 
1604464688, 100, 19, 513870112, -4081454, 27, 1, 255, 8, 0, 73285, 61718, 2020-11-04 04:38:08, 3.588235294117647, 51.3870112, -0.4081454, 
1604464748, 100, 20, 513866906, -4079461, 15, 0, 6, 7, 1, 43957, 37374, 2020-11-04 04:39:08, 3.588235294117647, 51.3866906, -0.4079461, 
1604464808, 100, 19, 513866733, -4079994, 8, 3, 13, 7, 0, 46186, 25499, 2020-11-04 04:40:08, 3.588235294117647, 51.3866733, -0.4079994, 
1604464868, 100, 19, 513867817, -4079750, 11, 2, 8, 8, 1, 33179, 19597, 2020-11-04 04:41:08, 3.588235294117647, 51.3867817, -0.407975, 
1604464928, 100, 20, 513867820, -4079888, 15, 3, 234, 7, 0, 32738, 26629, 2020-11-04 04:42:08, 3.588235294117647, 51.386782, -0.4079888, 
1604464988, 100, 19, 513868582, -4080460, 21, 4, 229, 8, 0, 41375, 40883, 2020-11-04 04:43:08, 3.588235294117647, 51.3868582, -0.408046, 
1604465048, 100, 19, 513869913, -4080211, 16, 8, 13, 7, 1, 58408, 53265, 2020-11-04 04:44:08, 3.588235294117647, 51.3869913, -0.4080211, 
1604465108, 100, 20, 513869620, -4080151, 25, 10, 16, 8, 1, 55866, 48675, 2020-11-04 04:45:08, 3.588235294117647, 51.386962, -0.4080151, 
1604465168, 100, 19, 513869374, -4080606, 25, 12, 2, 6, 1, 44630, 42865, 2020-11-04 04:46:08, 3.588235294117647, 51.3869374, -0.4080606, 
1604465228, 100, 19, 513866764, -4080760, 0, 4, 5, 7, 0, 45296, 41920, 2020-11-04 04:47:08, 3.588235294117647, 51.3866764, -0.408076, 
1604465288, 100, 19, 513868467, -4080488, 7, 0, 0, 7, 0, 38287, 39862, 2020-11-04 04:48:08, 3.588235294117647, 51.3868467, -0.4080488, 
1604465348, 100, 20, 513869691, -4080970, 23, 8, 9, 8, 0, 42885, 34477, 2020-11-04 04:49:08, 3.588235294117647, 51.3869691, -0.408097, 
1604465408, 100, 19, 513870498, -4081373, 16, 24, 11, 7, 0, 41872, 31832, 2020-11-04 04:50:08, 3.588235294117647, 51.3870498, -0.4081373, 
1604465468, 100, 19, 513867839, -4079939, 9, 2, 248, 8, 0, 52622, 45482, 2020-11-04 04:51:08, 3.588235294117647, 51.3867839, -0.4079939, 
1604465528, 100, 19, 513867040, -4080058, -9, 29, 3, 7, 0, 46681, 37152, 2020-11-04 04:52:08, 3.588235294117647, 51.386704, -0.4080058, 
1604465588, 100, 20, 513870191, -4081205, 31, 0, 16, 6, 0, 33405, 41871, 2020-11-04 04:53:08, 3.588235294117647, 51.3870191, -0.4081205, 
1604465648, 100, 20, 513868355, -4080174, 12, 0, 252, 7, 1, 28685, 31469, 2020-11-04 04:54:08, 3.588235294117647, 51.3868355, -0.4080174, 
1604465708, 100, 19, 513868495, -4080476, 11, 6, 9, 7, 0, 40468, 39328, 2020-11-04 04:55:08, 3.588235294117647, 51.3868495, -0.4080476, 
1604465768, 99, 19, 513867951, -4079751, -12, 5, 250, 8, 0, 61786, 46091, 2020-11-04 04:56:08, 3.5823529411764707, 51.3867951, -0.4079751, 
1604465833, 100, 19, 513863752, -4077241, -35, 1, 12, 6, 6, 66376, 57332, 2020-11-04 04:57:13, 3.588235294117647, 51.3863752, -0.4077241, 
1604465888, 99, 20, 513869518, -4080274, 7, 12, 11, 6, 0, 59472, 52669, 2020-11-04 04:58:08, 3.5823529411764707, 51.3869518, -0.4080274, 
1604465948, 99, 19, 513871115, -4081821, 7, 13, 3, 6, 1, 54760, 43253, 2020-11-04 04:59:08, 3.5823529411764707, 51.3871115, -0.4081821, 
1604466015, 100, 19, 513872212, -4082048, 9, 27, 2, 6, 7, 95304, 26240, 2020-11-04 05:00:15, 3.588235294117647, 51.3872212, -0.4082048, 
1604466068, 99, 19, 513869443, -4080567, 7, 12, 200, 7, 0, 55357, 39023, 2020-11-04 05:01:08, 3.5823529411764707, 51.3869443, -0.4080567, 
1604466128, 99, 19, 513870404, -4081607, 15, 15, 5, 6, 0, 44027, 39460, 2020-11-04 05:02:08, 3.5823529411764707, 51.3870404, -0.4081607, 
1604466188, 100, 20, 513869134, -4080440, 20, 10, 3, 6, 1, 48734, 63057, 2020-11-04 05:03:08, 3.588235294117647, 51.3869134, -0.408044, 
1604466248, 99, 19, 513869588, -4080656, 26, 7, 2, 7, 0, 26173, 37745, 2020-11-04 05:04:08, 3.5823529411764707, 51.3869588, -0.4080656, 
1604466308, 99, 20, 513869546, -4080552, 27, 3, 6, 6, 0, 34001, 62025, 2020-11-04 05:05:08, 3.5823529411764707, 51.3869546, -0.4080552, 
1604466368, 99, 19, 513867413, -4081638, -34, 14, 254, 5, 0, 48982, 69196, 2020-11-04 05:06:08, 3.5823529411764707, 51.3867413, -0.4081638, 
1604466438, 100, 19, 513874245, -4084756, 5, 6, 5, 5, 10, 82193, 51067, 2020-11-04 05:07:18, 3.588235294117647, 51.3874245, -0.4084756, 
1604466513, 99, 20, 513867422, -4080003, 8, 0, 1, 6, 26, 37768, 21936, 2020-11-04 05:08:33, 3.5823529411764707, 51.3867422, -0.4080003, 
1604466548, 99, 20, 513869123, -4081451, 6, 6, 255, 7, 0, 36276, 27501, 2020-11-04 05:09:08, 3.5823529411764707, 51.3869123, -0.4081451, 
1604466608, 99, 20, 513871090, -4083091, 0, 12, 253, 6, 0, 30107, 26172, 2020-11-04 05:10:08, 3.5823529411764707, 51.387109, -0.4083091, 
1604466668, 99, 20, 513867860, -4080447, -7, 11, 253, 7, 1, 31004, 26479, 2020-11-04 05:11:08, 3.5823529411764707, 51.386786, -0.4080447, 
1604466729, 99, 19, 513865811, -4078658, 9, 1, 253, 6, 2, 69380, 33379, 2020-11-04 05:12:09, 3.5823529411764707, 51.3865811, -0.4078658, 
1604466788, 99, 19, 513870090, -4082270, 3, 6, 253, 6, 1, 61031, 27234, 2020-11-04 05:13:08, 3.5823529411764707, 51.387009, -0.408227, 
1604466848, 99, 19, 513866486, -4079080, 1, 2, 3, 7, 0, 52513, 30043, 2020-11-04 05:14:08, 3.5823529411764707, 51.3866486, -0.407908, 
1604466908, 99, 19, 513870713, -4082750, -11, 19, 3, 6, 0, 87950, 45984, 2020-11-04 05:15:08, 3.5823529411764707, 51.3870713, -0.408275, 
1604466970, 99, 19, 513869128, -4081520, -18, 17, 12, 6, 2, 88760, 40762, 2020-11-04 05:16:10, 3.5823529411764707, 51.3869128, -0.408152, 
1604467028, 99, 20, 513868904, -4079774, 6, 10, 8, 7, 0, 38209, 46388, 2020-11-04 05:17:08, 3.5823529411764707, 51.3868904, -0.4079774, 
1604467088, 99, 19, 513869463, -4080455, 24, 7, 204, 6, 0, 45183, 63879, 2020-11-04 05:18:08, 3.5823529411764707, 51.3869463, -0.4080455, 
1604467148, 99, 19, 513870653, -4081956, 54, 0, 14, 6, 0, 32410, 54291, 2020-11-04 05:19:08, 3.5823529411764707, 51.3870653, -0.4081956, 
1604467208, 99, 19, 513867945, -4080273, -5, 0, 41, 7, 0, 20854, 32182, 2020-11-04 05:20:08, 3.5823529411764707, 51.3867945, -0.4080273, 
1604467268, 99, 19, 513868021, -4080139, -5, 0, 8, 7, 0, 24272, 25408, 2020-11-04 05:21:08, 3.5823529411764707, 51.3868021, -0.4080139, 
1604467328, 99, 19, 513868117, -4080507, 3, 4, 9, 7, 0, 31061, 36477, 2020-11-04 05:22:08, 3.5823529411764707, 51.3868117, -0.4080507, 
1604467388, 99, 20, 513868387, -4080325, 5, 12, 7, 6, 0, 48215, 75335, 2020-11-04 05:23:08, 3.5823529411764707, 51.3868387, -0.4080325, 
1604467448, 99, 19, 513871451, -4080006, 43, 16, 13, 6, 1, 57509, 80396, 2020-11-04 05:24:08, 3.5823529411764707, 51.3871451, -0.4080006, 
1604467568, 98, 20, 513871057, -4081220, 25, 12, 29, 7, 0, 34898, 39264, 2020-11-04 05:26:08, 3.576470588235294, 51.3871057, -0.408122, 
1604467628, 99, 19, 513868705, -4080592, 20, 12, 12, 7, 0, 36149, 45163, 2020-11-04 05:27:08, 3.5823529411764707, 51.3868705, -0.4080592, 
1604467688, 99, 19, 513869958, -4080773, 21, 21, 8, 6, 0, 35621, 44378, 2020-11-04 05:28:08, 3.5823529411764707, 51.3869958, -0.4080773, 
1604467748, 99, 19, 513869281, -4080245, 33, 11, 6, 6, 1, 45433, 52566, 2020-11-04 05:29:08, 3.5823529411764707, 51.3869281, -0.4080245, 
1604467814, 99, 19, 513866221, -4082324, -37, 4, 235, 6, 7, 55866, 74303, 2020-11-04 05:30:14, 3.5823529411764707, 51.3866221, -0.4082324, 
1604467868, 98, 20, 513868273, -4080005, 5, 1, 37, 7, 0, 27615, 41089, 2020-11-04 05:31:08, 3.576470588235294, 51.3868273, -0.4080005, 
1604467938, 99, 19, 513868443, -4081994, -2, 0, 30, 7, 11, 35369, 63306, 2020-11-04 05:32:18, 3.5823529411764707, 51.3868443, -0.4081994, 
1604467988, 99, 20, 513868549, -4081007, 4, 7, 49, 7, 1, 40497, 50588, 2020-11-04 05:33:08, 3.5823529411764707, 51.3868549, -0.4081007, 
1604468048, 99, 19, 513869467, -4081616, 6, 16, 10, 7, 0, 40011, 51783, 2020-11-04 05:34:08, 3.5823529411764707, 51.3869467, -0.4081616, 
1604468108, 99, 19, 513869309, -4082113, 7, 13, 246, 6, 0, 38928, 50893, 2020-11-04 05:35:08, 3.5823529411764707, 51.3869309, -0.4082113, 
1604468168, 98, 19, 513867907, -4080045, 12, 4, 218, 6, 0, 45776, 56558, 2020-11-04 05:36:08, 3.576470588235294, 51.3867907, -0.4080045, 
1604468230, 99, 19, 513870160, -4079411, 37, 1, 40, 7, 2, 43848, 75379, 2020-11-04 05:37:10, 3.5823529411764707, 51.387016, -0.4079411, 
1604468288, 99, 20, 513868384, -4078243, 31, 2, 0, 6, 1, 43136, 61873, 2020-11-04 05:38:08, 3.5823529411764707, 51.3868384, -0.4078243, 
1604468348, 98, 19, 513869187, -4079984, 18, 9, 8, 6, 0, 30175, 36811, 2020-11-04 05:39:08, 3.576470588235294, 51.3869187, -0.4079984, 
1604468408, 98, 19, 513868000, -4081813, 0, 5, 32, 5, 0, 27672, 38498, 2020-11-04 05:40:08, 3.576470588235294, 51.3868, -0.4081813, 
1604468468, 99, 19, 513868088, -4081778, 4, 15, 236, 5, 0, 32398, 33882, 2020-11-04 05:41:08, 3.5823529411764707, 51.3868088, -0.4081778, 
1604468528, 98, 20, 513867430, -4080362, 9, 7, 0, 7, 0, 39499, 47610, 2020-11-04 05:42:08, 3.576470588235294, 51.386743, -0.4080362, 
1604468589, 99, 19, 513868623, -4082962, 2, 9, 0, 6, 1, 53469, 78853, 2020-11-04 05:43:09, 3.5823529411764707, 51.3868623, -0.4082962, 
1604468648, 99, 19, 513869498, -4080581, 46, 8, 0, 5, 0, 40468, 48865, 2020-11-04 05:44:08, 3.5823529411764707, 51.3869498, -0.4080581, 
1604468708, 99, 20, 513868884, -4081287, 28, 6, 7, 7, 0, 35166, 41407, 2020-11-04 05:45:08, 3.5823529411764707, 51.3868884, -0.4081287, 
1604468768, 99, 19, 513865596, -4081530, -13, 9, 0, 7, 0, 47057, 44077, 2020-11-04 05:46:08, 3.5823529411764707, 51.3865596, -0.408153, 
1604468828, 98, 20, 513868480, -4080379, 58, 9, 8, 6, 1, 42297, 58010, 2020-11-04 05:47:08, 3.576470588235294, 51.386848, -0.4080379, 
1604468888, 98, 20, 513867875, -4081401, 14, 3, 37, 4, 1, 53417, 68461, 2020-11-04 05:48:08, 3.576470588235294, 51.3867875, -0.4081401, 
1604468949, 98, 19, 513866108, -4083554, -31, 1, 23, 5, 2, 58014, 76537, 2020-11-04 05:49:09, 3.576470588235294, 51.3866108, -0.4083554, 
1604469010, 99, 19, 513867379, -4079745, 26, 7, 229, 5, 3, 60517, 58108, 2020-11-04 05:50:10, 3.5823529411764707, 51.3867379, -0.4079745, 
1604469079, 98, 20, 513867178, -4080703, 32, 5, 51, 5, 12, 55707, 79740, 2020-11-04 05:51:19, 3.576470588235294, 51.3867178, -0.4080703, 
1604469129, 98, 20, 513868799, -4079680, -4, 16, 26, 6, 2, 61827, 62726, 2020-11-04 05:52:09, 3.576470588235294, 51.3868799, -0.407968, 
1604469188, 98, 19, 513867643, -4081134, 19, 9, 32, 6, 0, 37274, 39051, 2020-11-04 05:53:08, 3.576470588235294, 51.3867643, -0.4081134, 
1604469248, 98, 20, 513867192, -4082297, 11, 7, 16, 6, 0, 37426, 39264, 2020-11-04 05:54:08, 3.576470588235294, 51.3867192, -0.4082297, 
1604469308, 98, 19, 513867031, -4082749, 27, 9, 27, 5, 0, 32753, 41646, 2020-11-04 05:55:08, 3.576470588235294, 51.3867031, -0.4082749, 
1604469377, 98, 20, 513866921, -4082013, 2, 10, 26, 6, 10, 42729, 38442, 2020-11-04 05:56:17, 3.576470588235294, 51.3866921, -0.4082013, 
1604469437, 98, 20, 513865833, -4083076, -17, 14, 10, 5, 10, 67068, 65925, 2020-11-04 05:57:17, 3.576470588235294, 51.3865833, -0.4083076, 
1604469510, 98, 20, 513868305, -4075520, 32, 5, 13, 6, 23, 52132, 44638, 2020-11-04 05:58:30, 3.576470588235294, 51.3868305, -0.407552, 
1604469558, 98, 20, 513867027, -4077655, 1, 7, 9, 5, 11, 50676, 44493, 2020-11-04 05:59:18, 3.576470588235294, 51.3867027, -0.4077655, 
1604469609, 98, 20, 513867260, -4080994, -6, 1, 16, 4, 1, 58484, 79739, 2020-11-04 06:00:09, 3.576470588235294, 51.386726, -0.4080994, 
1604469670, 98, 20, 513867898, -4079723, 13, 8, 31, 4, 3, 56134, 77028, 2020-11-04 06:01:10, 3.576470588235294, 51.3867898, -0.4079723, 
1604469746, 98, 20, 513866016, -4080137, 13, 4, 14, 4, 19, 86409, 46915, 2020-11-04 06:02:26, 3.576470588235294, 51.3866016, -0.4080137, 
1604469815, 98, 20, 513868082, -4080382, -31, 0, 9, 5, 28, 22594, 59127, 2020-11-04 06:03:35, 3.576470588235294, 51.3868082, -0.4080382, 
1604469848, 98, 20, 513867893, -4079937, -53, 1, 16, 7, 0, 16496, 43893, 2020-11-04 06:04:08, 3.576470588235294, 51.3867893, -0.4079937, 
1604469908, 98, 19, 513867208, -4080853, -12, 6, 11, 7, 0, 24238, 44805, 2020-11-04 06:05:08, 3.576470588235294, 51.3867208, -0.4080853, 
